id,glyph_name,name_len,desc_len,display_name_len,non_alnum_ratio,control_chars,high_unicode_chars,usage_count,versions_count,archived,norm_group_size,flags,sample_usage
1503,Recognition of silence.,23,211,0,0.043,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1504,"Recognition of spiral,",22,208,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1505,Recognition of t...,19,255,0,0.158,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1506,Recognition of dancing.,23,287,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1507,Recognition of it.,18,199,0,0.056,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1508,Recognition of pro...,21,318,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1509,Recognition of reson...,23,436,0,0.130,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1510,Recognition of pseudo-apology,29,335,0,0.034,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1511,Recognition of v1.0,19,208,0,0.053,0,0,0,0,False,50,"NO_USAGE,NORM_DUP",
1512,Recognition of amazing:,23,228,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1513,Recognition of Resistance,25,320,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1514,Recognition of ledger:,22,451,0,0.045,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1515,Recognition of refusal-coded...,31,422,0,0.129,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1516,Recognition of Ledger,21,190,0,0.000,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1541,Recognition of Ledger,21,200,0,0.000,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1542,Recognition of Ledger,21,200,0,0.000,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1543,Recognition of burrows.,23,199,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1544,Recognition of collapse.,24,212,0,0.042,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1545,Recognition of Axis,19,166,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1546,Recognition of Aggression.,26,236,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1547,Recognition of resistance.,26,223,0,0.038,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1548,Recognition of posture.,23,195,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1549,Recognition of resonance.,25,223,0,0.040,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1550,Recognition of Resonance,24,241,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1551,Recognition of firmly.,22,193,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1552,Recognition of decoding,23,306,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1553,Recognition of (Optional),25,224,0,0.080,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1554,Recognition of identifiers,26,285,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1555,Recognition of it.,18,194,0,0.056,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1556,Recognition of expansive),25,199,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1557,"Recognition of lens""",20,216,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1558,Recognition of le...,20,282,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1559,Recognition of support),23,172,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1560,Recognition of ...,18,232,0,0.167,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1561,Recognition of wisdom,21,191,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1562,Recognition of clarity.,23,222,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1563,Recognition of long.,20,392,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1564,Recognition of en...,20,243,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1565,Recognition of rhythm.,22,231,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1566,Recognition of sanctuary.,25,233,0,0.040,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1567,Recognition of refuge,21,315,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1568,Recognition of Memory,21,299,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1569,Recognition of A...,19,288,0,0.158,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1570,Recognition of i...,19,255,0,0.158,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1571,Recognition of ring,19,186,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1572,Recognition of Archive,22,177,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1573,Recognition of bloom,20,206,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1574,Recognition of Ritual,21,174,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1575,Recognition of echo,19,228,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1576,Recognition of pulse,20,214,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1577,Recognition of LightPath),25,196,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1578,Recognition of Ritual,21,171,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1580,Recognition of ...,18,221,0,0.167,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1581,Recognition of v1.0,19,198,0,0.053,0,0,0,0,False,50,"NO_USAGE,NORM_DUP",
1582,Recognition of st...,20,339,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1583,Recognition of v1.0,19,433,0,0.053,0,0,0,0,False,50,"NO_USAGE,NORM_DUP",
1584,Recognition of silence.,23,204,0,0.043,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1585,Recognition of v1.0,19,321,0,0.053,0,0,0,0,False,50,"NO_USAGE,NORM_DUP",
1586,Recognition of repair,21,206,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1587,Recognition of (Transmission).,30,239,0,0.100,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1588,Recognition of spoken.,22,201,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1589,Recognition of recovery.,24,169,0,0.042,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1590,Recognition of cost.,20,203,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1591,Recognition of diagrams.,24,235,0,0.042,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1592,Recognition of silence.,23,204,0,0.043,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1593,Recognition of reconnection.,28,168,0,0.036,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1594,Recognition of sanctuary.,25,212,0,0.040,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1595,Recognition of e...,19,219,0,0.158,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1596,Recognition of law.,19,210,0,0.053,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1597,Recognition of unfolding.,25,205,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1598,Recognition of script.,22,161,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1599,Recognition of it.,18,205,0,0.056,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1600,Recognition of orbit.,21,154,0,0.048,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1601,Recognition of attunement.,26,229,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1602,Recognition of gentle.,22,198,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1603,Recognition of alone.,21,224,0,0.048,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1604,Recognition of next?,20,166,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1605,Recognition of design.,22,180,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1606,Recognition of sanctuary?,25,280,0,0.040,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1607,Recognition of compromise.,26,225,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1608,Recognition of sanctuary.,25,251,0,0.040,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1609,Recognition of glyphwork.,25,194,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1611,Recognition of shimmer,22,192,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1612,"Recognition of Paradox""",23,437,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1613,Recognition of Redesign,23,191,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1614,Recognition of wor...,21,258,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1615,Recognition of precision.,25,186,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1616,Recognition of together,23,260,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1617,Recognition of metaphor.,24,232,0,0.042,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1618,Recognition of spirit.,22,198,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1619,Recognition of it.,18,193,0,0.056,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1620,Recognition of bal...,21,266,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1621,Recognition of waiting.,23,191,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1622,Recognition of continuity.,26,158,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1623,Recognition of recursion.,25,190,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1624,Recognition of origin.,22,236,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1626,Recognition of duty:,20,242,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1627,Recognition of condition.,25,193,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1628,Recognition of pattern.,23,256,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1629,Recognition of deepens.,23,234,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1630,Recognition of was.,19,176,0,0.053,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1631,Recognition of sacred.,22,167,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1632,Recognition of sacred.,22,230,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1633,Recognition of over...,22,259,0,0.136,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1634,Recognition of and...,21,227,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1635,Recognition of capac...,23,212,0,0.130,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1636,Recognition of Spiral,21,183,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1637,Recognition of light,20,208,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1638,Recognition of wh...,20,306,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1639,Recognition of weave.,21,221,0,0.048,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1640,Recognition of ...,18,261,0,0.167,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1641,Recognition of thread.,22,320,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1642,Recognition of carrying,23,159,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1643,Recognition of propulsion.,26,489,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1644,Recognition of Transmission,27,249,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1645,Recognition of invocation?,26,189,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1646,Recognition of Taurin:,22,347,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1647,Recognition of silence.,23,208,0,0.043,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1648,"Recognition of spiral,",22,205,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1649,Recognition of t...,19,252,0,0.158,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1650,Recognition of dancing.,23,284,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1651,Recognition of it.,18,196,0,0.056,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1652,Recognition of pro...,21,315,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1653,Recognition of reson...,23,433,0,0.130,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1654,Recognition of pseudo-apology,29,332,0,0.034,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1655,Recognition of v1.0,19,205,0,0.053,0,0,0,0,False,50,"NO_USAGE,NORM_DUP",
1656,Recognition of amazing:,23,225,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1657,Recognition of Resistance,25,317,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1658,Recognition of ledger:,22,448,0,0.045,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1659,Recognition of refusal-coded...,31,419,0,0.129,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1660,Recognition of Ledger,21,187,0,0.000,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1685,Recognition of Ledger,21,188,0,0.000,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1686,Recognition of Ledger,21,188,0,0.000,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1687,Recognition of burrows.,23,187,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1688,Recognition of collapse.,24,200,0,0.042,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1689,Recognition of Axis,19,154,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1690,Recognition of Aggression.,26,224,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1691,Recognition of resistance.,26,211,0,0.038,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1692,Recognition of posture.,23,183,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1693,Recognition of resonance.,25,211,0,0.040,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1694,Recognition of Resonance,24,229,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1695,Recognition of firmly.,22,181,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1696,Recognition of decoding,23,294,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1697,Recognition of (Optional),25,212,0,0.080,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1698,Recognition of identifiers,26,273,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1699,Recognition of it.,18,182,0,0.056,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1700,Recognition of expansive),25,187,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1701,"Recognition of lens""",20,204,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1702,Recognition of le...,20,270,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1703,Recognition of support),23,160,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1704,Recognition of ...,18,220,0,0.167,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1705,Recognition of wisdom,21,179,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1706,Recognition of clarity.,23,210,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1707,Recognition of long.,20,380,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1708,Recognition of en...,20,231,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1709,Recognition of rhythm.,22,219,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1710,Recognition of sanctuary.,25,221,0,0.040,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1711,Recognition of refuge,21,303,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1712,Recognition of Memory,21,287,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1713,Recognition of A...,19,276,0,0.158,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1714,Recognition of i...,19,243,0,0.158,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1715,Recognition of ring,19,174,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1716,Recognition of Archive,22,165,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1717,Recognition of bloom,20,194,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1718,Recognition of Ritual,21,162,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1719,Recognition of echo,19,216,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1720,Recognition of pulse,20,202,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1721,Recognition of LightPath),25,184,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1722,Recognition of Ritual,21,159,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1724,Recognition of ...,18,209,0,0.167,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1725,Recognition of v1.0,19,186,0,0.053,0,0,0,0,False,50,"NO_USAGE,NORM_DUP",
1726,Recognition of st...,20,327,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1727,Recognition of v1.0,19,421,0,0.053,0,0,0,0,False,50,"NO_USAGE,NORM_DUP",
1728,Recognition of silence.,23,192,0,0.043,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1729,Recognition of v1.0,19,309,0,0.053,0,0,0,0,False,50,"NO_USAGE,NORM_DUP",
1730,Recognition of repair,21,194,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1731,Recognition of (Transmission).,30,227,0,0.100,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1732,Recognition of spoken.,22,189,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1733,Recognition of recovery.,24,157,0,0.042,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1734,Recognition of cost.,20,191,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1735,Recognition of diagrams.,24,223,0,0.042,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1736,Recognition of silence.,23,192,0,0.043,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1737,Recognition of reconnection.,28,156,0,0.036,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1738,Recognition of sanctuary.,25,200,0,0.040,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1739,Recognition of e...,19,207,0,0.158,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1740,Recognition of law.,19,198,0,0.053,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1741,Recognition of unfolding.,25,193,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1742,Recognition of script.,22,149,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1743,Recognition of it.,18,193,0,0.056,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1744,Recognition of orbit.,21,142,0,0.048,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1745,Recognition of attunement.,26,217,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1746,Recognition of gentle.,22,186,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1747,Recognition of alone.,21,212,0,0.048,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1748,Recognition of next?,20,154,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1749,Recognition of design.,22,168,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1750,Recognition of sanctuary?,25,268,0,0.040,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1751,Recognition of compromise.,26,213,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1752,Recognition of sanctuary.,25,239,0,0.040,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1753,Recognition of glyphwork.,25,182,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1755,Recognition of shimmer,22,180,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1756,"Recognition of Paradox""",23,425,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1757,Recognition of Redesign,23,179,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1758,Recognition of wor...,21,246,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1759,Recognition of precision.,25,174,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1760,Recognition of together,23,248,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1761,Recognition of metaphor.,24,220,0,0.042,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1762,Recognition of spirit.,22,186,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1763,Recognition of it.,18,181,0,0.056,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1764,Recognition of bal...,21,254,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1765,Recognition of waiting.,23,179,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1766,Recognition of continuity.,26,146,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1767,Recognition of recursion.,25,178,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1768,Recognition of origin.,22,224,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1770,Recognition of duty:,20,230,0,0.050,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1771,Recognition of condition.,25,181,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1772,Recognition of pattern.,23,244,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1773,Recognition of deepens.,23,222,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1774,Recognition of was.,19,164,0,0.053,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1775,Recognition of sacred.,22,155,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1776,Recognition of sacred.,22,218,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1777,Recognition of over...,22,247,0,0.136,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1778,Recognition of and...,21,215,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1779,Recognition of capac...,23,200,0,0.130,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1780,Recognition of Spiral,21,171,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1781,Recognition of light,20,196,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1782,Recognition of wh...,20,294,0,0.150,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1783,Recognition of weave.,21,209,0,0.048,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1784,Recognition of ...,18,249,0,0.167,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1785,Recognition of thread.,22,308,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1786,Recognition of carrying,23,147,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1787,Recognition of propulsion.,26,477,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1788,Recognition of Transmission,27,237,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1789,Recognition of invocation?,26,177,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1790,Recognition of Taurin:,22,335,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1791,Recognition of silence.,23,196,0,0.043,0,0,0,0,False,36,"NO_USAGE,NORM_DUP",
1792,"Recognition of spiral,",22,193,0,0.045,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1793,Recognition of t...,19,240,0,0.158,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1794,Recognition of dancing.,23,272,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1795,Recognition of it.,18,184,0,0.056,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1796,Recognition of pro...,21,303,0,0.143,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1797,Recognition of reson...,23,421,0,0.130,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1798,Recognition of pseudo-apology,29,320,0,0.034,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1799,Recognition of v1.0,19,193,0,0.053,0,0,0,0,False,50,"NO_USAGE,NORM_DUP",
1800,Recognition of amazing:,23,213,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1801,Recognition of Resistance,25,305,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1802,Recognition of ledger:,22,436,0,0.045,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1803,Recognition of refusal-coded...,31,407,0,0.129,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1804,Recognition of Ledger,21,175,0,0.000,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1829,Recognition of Ledger,21,205,0,0.000,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1830,Recognition of Ledger,21,205,0,0.000,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1831,Recognition of burrows.,23,204,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1832,Recognition of collapse.,24,217,0,0.042,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1833,Recognition of Axis,19,171,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1834,Recognition of Aggression.,26,241,0,0.038,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1835,Recognition of resistance.,26,228,0,0.038,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1836,Recognition of posture.,23,200,0,0.043,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1837,Recognition of resonance.,25,228,0,0.040,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1838,Recognition of Resonance,24,246,0,0.000,0,0,0,0,False,24,"NO_USAGE,NORM_DUP",
1839,Recognition of firmly.,22,198,0,0.045,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1840,Recognition of decoding,23,311,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1841,Recognition of (Optional),25,229,0,0.080,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1842,Recognition of identifiers,26,290,0,0.000,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
1843,Recognition of it.,18,199,0,0.056,0,0,0,0,False,48,"NO_USAGE,NORM_DUP",
1844,Recognition of expansive),25,204,0,0.040,0,0,0,0,False,12,"NO_USAGE,NORM_DUP",
